date,close,open,high,low
9/5/2005,1905.81,1911.45,1913,1898.74
9/6/2005,1892.61,1905.26,1911.16,1889.08
9/7/2005,1897.14,1896.87,1900.59,1885.61
9/8/2005,1895.12,1896.54,1903.12,1887.51
9/9/2005,1918.06,1892.25,1918.06,1892.2
9/12/2005,1925.52,1933.62,1940.88,1921.94
9/13/2005,1926.05,1926.96,1928.34,1918.73
9/14/2005,1929.48,1920.03,1930.09,1916.26
9/15/2005,1930.33,1928.42,1936.33,1923.71
9/16/2005,1933.77,1934.33,1936.41,1923.15
9/20/2005,1922.25,1936.22,1938.27,1922.25
9/21/2005,1873.88,1917.4,1918.48,1871.59
9/22/2005,1861.58,1858.61,1863.89,1846.91
9/26/2005,1833.72,1860.85,1861,1831.8
9/27/2005,1779.93,1827.23,1829.98,1778.76
9/28/2005,1767.91,1773.98,1784.26,1752.59
9/29/2005,1738.48,1762.47,1762.47,1727.49
9/30/2005,1795.34,1734.67,1795.34,1731.58
10/3/2005,1834.43,1811.19,1837.98,1809.89
10/4/2005,1822.53,1844.63,1851.42,1819.54
10/5/2005,1822.89,1823.93,1824.37,1815.78
10/6/2005,1797.39,1814.24,1814.42,1794.9
10/7/2005,1794.43,1792.91,1800.36,1790.74
10/11/2005,1807.44,1804.4,1813.08,1804.25
10/12/2005,1790.73,1806.75,1807.71,1786.74
10/13/2005,1802.88,1793.37,1802.97,1784.27
10/14/2005,1797.6,1803.55,1804.57,1790.25
10/17/2005,1799.08,1801.25,1806.02,1794.97
10/18/2005,1809.28,1805.34,1812.45,1802.02
10/19/2005,1800.55,1805.69,1806.53,1794.48
10/20/2005,1825.15,1802.94,1828.56,1802.9
10/21/2005,1836.34,1820.84,1837.58,1816.58
10/24/2005,1865.21,1844.71,1869.12,1844.35
10/25/2005,1874.89,1874.29,1879.56,1869.02
10/26/2005,1890,1879.41,1895.81,1877.7
